Step_ID,Track_ID,Date,Forecast_Hour,Valid_Hour_UTC,Duration,Centroid_Lon,Centroid_Lat,uh_max_mean,uh_max_max,uh_max_min,uh_max_std,uh_max_mean_dt,uh_max_max_dt,r10cmx_mean,r10cmx_max,r10cmx_min,r10cmx_std,r10cmx_mean_dt,r10cmx_max_dt,wupmax_mean,wupmax_max,wupmax_min,wupmax_std,wupmax_mean_dt,wupmax_max_dt,cqgmax_mean,cqgmax_max,cqgmax_min,cqgmax_std,cqgmax_mean_dt,cqgmax_max_dt,wdnmax_mean,wdnmax_max,wdnmax_min,wdnmax_std,wdnmax_mean_dt,wdnmax_max_dt,mlcape_mean,mlcape_max,mlcape_min,mlcape_std,mlcape_mean_dt,mlcape_max_dt,mlcins_mean,mlcins_max,mlcins_min,mlcins_std,mlcins_mean_dt,mlcins_max_dt,sblcl_mean,sblcl_max,sblcl_min,sblcl_std,sblcl_mean_dt,sblcl_max_dt,srh03_mean,srh03_max,srh03_min,srh03_std,srh03_mean_dt,srh03_max_dt,shr06_mean,shr06_max,shr06_min,shr06_std,shr06_mean_dt,shr06_max_dt,tmp700_mean,tmp700_max,tmp700_min,tmp700_std,tmp700_mean_dt,tmp700_max_dt,tmp500_mean,tmp500_max,tmp500_min,tmp500_std,tmp500_mean_dt,tmp500_max_dt,dewp2m_mean,dewp2m_max,dewp2m_min,dewp2m_std,dewp2m_mean_dt,dewp2m_max_dt,temp2m_mean,temp2m_max,temp2m_min,temp2m_std,temp2m_mean_dt,temp2m_max_dt,sph850_mean,sph850_max,sph850_min,sph850_std,sph850_mean_dt,sph850_max_dt,sph500_mean,sph500_max,sph500_min,sph500_std,sph500_mean_dt,sph500_max_dt,lllr_mean,lllr_max,lllr_min,lllr_std,lllr_mean_dt,lllr_max_dt,lr75_mean,lr75_max,lr75_min,lr75_std,lr75_mean_dt,lr75_max_dt,area,eccentricity,major_axis_length,minor_axis_length,orientation,extent,weighted_moments_hu_0,weighted_moments_hu_1,weighted_moments_hu_2,weighted_moments_hu_3,weighted_moments_hu_4,weighted_moments_hu_5,weighted_moments_hu_6,Hail_Size,Shape,Location,Scale
wrf-s4m9_arw_cqgmax_20140604-0000_30_30_052_00,wrf-s4m9_arw_cqgmax_20140604-0000_30_30_052,2014-06-05 06:00:00,30.00000,6.00000,1.00000,-84.39611,36.45011,10.63215,40.78634,0.00000,10.36647,0.00000,0.00000,48.22579,54.34983,44.56042,2.63365,0.00000,0.00000,6.94090,14.38002,1.40197,3.00527,0.00000,0.00000,24.02121,27.42609,20.17832,1.83361,0.00000,0.00000,-2.15635,-1.13140,-3.35067,0.47372,0.00000,0.00000,105.05325,623.38385,0.00000,160.36836,0.00000,0.00000,-274.60095,-23.45344,-729.86072,172.04377,0.00000,0.00000,680.50147,988.42999,460.54184,125.19810,0.00000,0.00000,20.64074,202.87614,-294.87137,121.63916,0.00000,0.00000,0.00355,0.00461,0.00148,0.00087,0.00000,0.00000,7.54641,9.85864,5.03860,0.92909,0.00000,0.00000,-7.55517,-4.43157,-9.46466,1.52711,0.00000,0.00000,64.30297,66.72630,62.67372,0.79199,0.00000,0.00000,65.81697,68.51488,63.86964,0.90685,0.00000,0.00000,12.06934,14.59239,8.85512,1.86058,0.00000,0.00000,3.96652,5.28556,3.11590,0.65209,0.00000,0.00000,-4.31633,-3.43248,-4.90239,0.27752,0.00000,0.00000,-5.59387,-4.01143,-6.97568,0.79043,0.00000,0.00000,100.00000,0.94033,22.35665,7.60743,0.07826,0.48309,-4.20053,-8.85521,-13.42586,-14.53311,-28.61037,-19.38407,0.00000,0.00000,0.00000,0.00000,0.00000
wrf-s4m9_arw_cqgmax_20140604-0000_30_31_053_00,wrf-s4m9_arw_cqgmax_20140604-0000_30_31_053,2014-06-05 06:00:00,30.00000,6.00000,1.00000,-85.79342,36.62093,9.60554,39.22250,0.00000,11.99976,0.00000,0.00000,51.12333,62.24060,42.99684,4.47491,0.00000,0.00000,9.90833,25.54373,0.99252,6.40421,0.00000,0.00000,21.68093,27.50423,15.34932,2.58833,0.00000,0.00000,-3.03443,-1.07704,-5.04058,0.80049,0.00000,0.00000,161.06589,1053.79956,0.00000,252.78276,0.00000,0.00000,-334.76576,-12.37607,-710.64886,231.61349,0.00000,0.00000,474.02139,846.01440,272.11615,127.09747,0.00000,0.00000,60.69007,324.09882,-121.02072,112.50833,0.00000,0.00000,0.00351,0.00476,0.00161,0.00065,0.00000,0.00000,8.69177,11.13665,6.57929,0.99725,0.00000,0.00000,-7.32616,-3.91104,-9.36317,1.15735,0.00000,0.00000,68.33528,71.13143,64.87071,1.65941,0.00000,0.00000,69.71118,72.50429,67.08830,1.34604,0.00000,0.00000,10.94728,15.01243,7.44657,2.49396,0.00000,0.00000,3.85213,5.48982,2.59360,0.66030,0.00000,0.00000,-4.33298,-3.47063,-5.14543,0.36555,0.00000,0.00000,-5.93072,-4.92225,-7.18141,0.50907,0.00000,0.00000,118.00000,0.96302,24.54253,6.61229,-0.01395,0.73292,-4.16183,-8.61334,-15.36569,-17.23495,-35.42791,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
wrf-s4m9_arw_cqgmax_20140604-0000_30_31_053_01,wrf-s4m9_arw_cqgmax_20140604-0000_30_31_053,2014-06-05 07:00:00,31.00000,7.00000,2.00000,-84.97548,36.39667,4.19721,20.18006,0.00000,5.76549,-5.40833,-19.04243,48.49351,55.80438,43.48515,3.67167,-2.62983,-6.43622,6.68048,16.36997,0.57998,3.66664,-3.22784,-9.17376,18.47496,24.04727,13.04809,2.20451,-3.20597,-3.45696,-2.71734,-1.16136,-4.18930,0.58121,0.31709,-0.08431,0.96555,47.84191,0.00000,5.35574,-160.10034,-1005.95765,-467.71546,-88.85326,-647.65417,123.05231,-132.94970,-76.47719,577.78052,785.37366,353.76566,85.17108,103.75913,-60.64075,13.30173,316.85681,-264.18210,144.24323,-47.38834,-7.24200,0.00316,0.00454,0.00156,0.00075,-0.00035,-0.00022,8.14582,9.91861,6.72875,0.71079,-0.54595,-1.21804,-7.52692,-4.34860,-9.44032,1.01084,-0.20077,-0.43756,64.94445,69.08919,63.12965,1.26282,-3.39082,-2.04224,66.09756,72.27231,63.29730,1.71484,-3.61361,-0.23198,9.90468,13.84806,7.45382,1.57696,-1.04260,-1.16437,3.83666,5.31560,2.35970,0.63255,-0.01547,-0.17422,-4.08116,-3.46983,-4.93614,0.29104,0.25182,0.00080,-5.80637,-4.51235,-6.84190,0.47752,0.12435,0.40990,108.00000,0.96901,26.24026,6.48182,0.24992,0.46957,-3.76251,-7.76366,-13.89632,-14.27486,-28.37048,-18.27684,-30.32006,0.00000,0.00000,0.00000,0.00000
wrf-s4m9_arw_cqgmax_20140604-0000_30_36_054_00,wrf-s4m9_arw_cqgmax_20140604-0000_30_36_054,2014-06-05 06:00:00,30.00000,6.00000,1.00000,-103.52545,40.03834,16.68131,167.51096,0.00000,28.70500,0.00000,0.00000,51.30376,68.13974,44.75560,4.28987,0.00000,0.00000,7.56912,23.04011,0.78223,4.73316,0.00000,0.00000,18.72236,26.16760,12.35123,3.39058,0.00000,0.00000,-1.99359,-0.46574,-4.00420,0.86782,0.00000,0.00000,1179.79706,1696.68823,224.53435,367.20283,0.00000,0.00000,-82.31259,-38.20144,-164.52084,33.12602,0.00000,0.00000,2115.88239,2354.92944,1862.96423,115.81087,0.00000,0.00000,412.40573,729.18121,127.18756,120.76938,0.00000,0.00000,0.00359,0.00515,0.00172,0.00092,0.00000,0.00000,9.29208,11.69288,7.50989,1.06515,0.00000,0.00000,-9.48800,-7.61133,-10.27684,0.56925,0.00000,0.00000,58.91713,60.78028,56.88711,1.11735,0.00000,0.00000,66.76551,68.54036,64.66878,1.16478,0.00000,0.00000,-1701.81215,12.90409,-9999.00000,3770.62909,0.00000,0.00000,3.34726,4.01948,2.35321,0.27450,0.00000,0.00000,-6.26479,-5.76342,-6.87100,0.23301,0.00000,0.00000,-6.97241,-5.82676,-7.96886,0.46917,0.00000,0.00000,111.00000,0.72691,14.40764,9.89413,-0.83560,0.71154,-4.78023,-11.74939,-20.66779,-21.26714,0.00000,0.00000,0.00000,42.91504,1.56425,6.34824,7.23127
wrf-s4m9_arw_cqgmax_20140604-0000_30_36_054_01,wrf-s4m9_arw_cqgmax_20140604-0000_30_36_054,2014-06-05 07:00:00,31.00000,7.00000,2.00000,-103.20958,40.11817,11.67362,93.58405,0.00000,17.61096,-5.00769,-73.92690,50.89300,65.94349,43.62860,4.20360,-0.41076,-2.19625,6.12798,16.26506,0.62775,4.06612,-1.44114,-6.77505,19.61856,30.53646,12.22983,4.08578,0.89619,4.36887,-1.94705,-0.48541,-3.88745,0.77555,0.04654,-0.01968,451.06330,955.22308,0.00000,239.64032,-728.73376,-741.46515,-88.74358,0.00000,-450.69424,87.27928,-6.43099,38.20144,1745.01230,1931.82654,1594.26978,88.13511,-370.87010,-423.10291,290.32129,697.79309,34.82719,209.31496,-122.08444,-31.38812,0.00270,0.00426,0.00069,0.00099,-0.00089,-0.00089,8.58101,10.54230,6.94856,0.80296,-0.71107,-1.15058,-9.05882,-6.92220,-10.62138,0.80401,0.42918,0.68913,60.09717,61.44413,59.25724,0.45466,1.18004,0.66385,64.11633,65.35812,63.23737,0.50576,-2.64918,-3.18224,-1596.71499,12.96970,-9999.00000,3676.79771,105.09716,0.06561,3.48391,4.27090,2.96153,0.28086,0.13665,0.25142,-5.82437,-5.42969,-6.20853,0.18148,0.44042,0.33373,-6.55355,-5.25352,-7.84321,0.53793,0.41885,0.57324,112.00000,0.76759,15.15223,9.71162,-0.96778,0.71795,-4.71650,-11.14627,-17.52230,-19.66636,0.00000,0.00000,0.00000,86.25586,1.12291,6.22520,19.60216
wrf-s4m9_arw_cqgmax_20140604-0000_30_36_054_02,wrf-s4m9_arw_cqgmax_20140604-0000_30_36_054,2014-06-05 08:00:00,32.00000,8.00000,3.00000,-102.80865,40.06255,4.33542,30.93500,0.00000,5.82283,-7.33821,-62.64906,45.80425,48.93586,41.26231,1.60522,-5.08875,-17.00763,5.90813,13.52340,1.02563,2.97445,-0.21985,-2.74166,16.46484,22.35380,12.15232,2.33101,-3.15372,-8.18266,-2.86787,-1.03189,-5.20680,0.98915,-0.92082,-0.54647,215.33218,746.90948,0.00000,193.46357,-235.73112,-208.31360,-167.03939,-6.20634,-341.30139,79.29411,-78.29581,-6.20634,1674.18907,1774.53735,1555.87891,66.65960,-70.82323,-157.28918,335.47382,567.93951,122.53461,94.83507,45.15253,-129.85358,0.00375,0.00505,0.00202,0.00063,0.00105,0.00079,8.22106,11.39885,6.30378,1.55078,-0.35994,0.85655,-9.92898,-8.02891,-10.81923,0.65629,-0.87016,-1.10670,59.76750,60.74985,58.73034,0.47586,-0.32967,-0.69428,64.05928,65.45584,60.92299,1.11399,-0.05705,0.09772,11.87191,12.69796,10.27945,0.60270,1608.58690,-0.27174,2.72803,3.49886,1.91460,0.42906,-0.75588,-0.77204,-5.65125,-4.98597,-6.29248,0.30148,0.17312,0.44372,-6.75054,-5.46597,-7.95779,0.70664,-0.19699,-0.21246,101.00000,0.90908,19.31921,8.04862,0.28022,0.59064,-4.10350,-8.88921,-15.96165,-15.78381,-31.66455,-20.24704,0.00000,83.17188,1.34055,6.65781,22.10789
wrf-s4m9_arw_cqgmax_20140604-0000_30_36_054_03,wrf-s4m9_arw_cqgmax_20140604-0000_30_36_054,2014-06-05 09:00:00,33.00000,9.00000,4.00000,-102.18046,39.86545,48.08464,133.96536,0.00000,42.95284,43.74923,103.03036,53.79982,67.68024,41.99236,7.05976,7.99557,18.74438,13.89035,26.69606,1.15997,8.36984,7.98222,13.17266,16.90558,22.87255,12.03613,3.20589,0.44074,0.51874,-4.06156,-1.58774,-7.47947,1.36711,-1.19369,-0.55586,294.93735,695.10449,0.00000,149.95428,79.60518,-51.80499,-195.26160,-0.20329,-401.00839,135.70246,-28.22221,6.00305,1416.44253,1538.56152,1313.29810,60.87904,-257.74654,-235.97583,421.24851,757.67639,65.95998,198.61732,85.77468,189.73688,0.00457,0.00656,0.00214,0.00094,0.00082,0.00151,8.65161,10.72332,4.07885,1.92068,0.43055,-0.67552,-9.44354,-6.67598,-11.18836,0.76090,0.48544,1.35293,61.07836,61.88825,59.60985,0.42244,1.31086,1.13840,64.43359,65.58553,63.32982,0.54048,0.37431,0.12969,12.32243,12.81632,9.88517,0.52824,0.45052,0.11836,2.00654,4.36200,0.48515,0.91950,-0.72149,0.86314,-5.16522,-4.59883,-6.87286,0.49998,0.48603,0.38715,-6.70700,-4.05136,-7.59434,0.84457,0.04354,1.41461,131.00000,0.87972,20.61978,9.80438,0.40736,0.59276,-4.23521,-9.37692,-14.72991,-15.45536,-30.59466,-20.14386,-31.75696,74.80566,2.80946,12.49961,7.72069
wrf-s4m9_arw_cqgmax_20140604-0000_30_36_054_04,wrf-s4m9_arw_cqgmax_20140604-0000_30_36_054,2014-06-05 10:00:00,34.00000,10.00000,5.00000,-101.66064,39.68652,72.43760,120.58313,0.00000,36.51040,24.35295,-13.38223,57.60561,66.52328,43.42913,5.02595,3.80579,-1.15696,19.86200,27.09643,1.20540,7.17273,5.97165,0.40038,20.37595,24.70051,16.72807,1.73862,3.47037,1.82796,-4.11245,-1.16562,-5.96813,1.00524,-0.05089,0.42213,306.29296,788.53284,0.00000,210.38330,11.35561,93.42834,-331.77964,-80.22443,-687.12848,129.50206,-136.51805,-80.02113,1305.98797,1835.94910,1139.91748,119.57613,-110.45456,297.38757,488.19602,874.43781,-46.56465,260.11142,66.94752,116.76141,0.00470,0.00703,0.00098,0.00133,0.00013,0.00047,9.55478,11.55438,4.84569,1.94129,0.90317,0.83106,-9.04879,-5.33075,-11.16498,1.60542,0.39475,1.34523,60.27555,61.46758,54.11312,1.81911,-0.80281,-0.42067,63.56266,66.09777,58.85855,1.39672,-0.87093,0.51224,11.67090,12.49154,7.64928,1.15396,-0.65152,-0.32478,2.33528,4.86874,0.56344,1.41297,0.32874,0.50674,-4.69010,-3.59265,-6.28451,0.42111,0.47512,1.00617,-6.89032,-4.52752,-8.33487,1.24964,-0.18332,-0.47615,103.00000,0.77572,14.76439,9.31754,0.19770,0.73571,-4.67052,-10.88611,-16.22884,-20.01901,-38.19359,-25.46207,0.00000,78.78906,2.63635,11.01426,8.48291
wrf-s4m9_arw_cqgmax_20140604-0000_30_36_054_05,wrf-s4m9_arw_cqgmax_20140604-0000_30_36_054,2014-06-05 11:00:00,35.00000,11.00000,6.00000,-101.09864,39.56795,45.26810,106.11987,0.00000,35.44647,-27.16949,-14.46326,55.18838,66.62846,43.79229,4.62996,-2.41723,0.10518,17.28499,26.70291,2.57183,8.20852,-2.57701,-0.39352,20.47144,23.58991,16.34916,1.89946,0.09549,-1.11059,-4.16363,-1.53673,-5.41394,0.94029,-0.05117,-0.37111,238.56412,814.38800,0.00000,203.11981,-67.72885,25.85516,-448.73136,-80.38960,-746.68970,170.08275,-116.95171,-0.16517,1064.44466,1194.66431,957.94043,73.28825,-241.54331,-641.28479,317.73619,649.22369,-163.06317,236.73937,-170.45983,-225.21411,0.00420,0.00651,0.00113,0.00138,-0.00050,-0.00052,9.15245,11.48323,4.57063,2.30952,-0.40233,-0.07115,-9.28117,-5.96989,-11.71201,1.45507,-0.23237,-0.63914,60.70836,62.16000,56.34702,1.75338,0.43281,0.69241,62.28584,64.42774,57.58595,1.56698,-1.27681,-1.67003,10.49906,12.33729,8.09427,1.07232,-1.17185,-0.15425,2.22779,4.63074,0.83194,1.26313,-0.10749,-0.23800,-4.10159,-3.17523,-5.72754,0.53852,0.58851,0.41742,-6.82733,-4.13132,-8.48770,1.30345,0.06298,0.39620,109.00000,0.88197,17.41085,8.20587,0.36279,0.64118,-4.59957,-10.10092,-16.86285,-19.37241,-39.13452,0.00000,-37.50905,52.83691,3.39822,11.59336,4.59260
wrf-s4m9_arw_cqgmax_20140604-0000_30_36_054_06,wrf-s4m9_arw_cqgmax_20140604-0000_30_36_054,2014-06-05 12:00:00,36.00000,12.00000,7.00000,-100.36547,39.44084,26.72277,108.83783,0.00000,36.71938,-18.54534,2.71796,56.57792,75.33535,43.36467,7.30856,1.38954,8.70689,16.34941,30.38372,2.07504,7.83670,-0.93558,3.68080,16.14154,20.89175,12.98111,1.82081,-4.32990,-2.69816,-4.18543,-1.51249,-7.31661,1.02667,-0.02180,0.02424,187.38052,531.55872,0.00000,127.29224,-51.18360,-282.82928,-457.45877,-32.36118,-793.36035,178.62805,-8.72741,48.02841,912.08336,1018.60107,815.74347,53.53577,-152.36130,-176.06323,269.07857,533.98059,-34.80788,153.55517,-48.65762,-115.24310,0.00445,0.00725,0.00125,0.00124,0.00025,0.00074,10.00999,12.03707,3.90397,2.14372,0.85754,0.55384,-9.18673,-3.67666,-11.80895,1.59209,0.09444,2.29323,62.59403,63.07961,60.09402,0.59669,1.88567,0.91961,64.01060,64.94360,61.07296,0.70259,1.72475,0.51586,9.47542,12.06197,7.03711,1.55464,-1.02364,-0.27532,2.08142,5.55370,1.05614,1.27047,-0.14637,0.92296,-3.97829,-3.24990,-5.41614,0.48436,0.12330,-0.07467,-7.09731,-4.00017,-8.62616,1.18090,-0.26997,0.13115,146.00000,0.49204,15.71250,13.67888,0.39190,0.69524,-4.44188,-13.09893,-15.52700,-18.07359,0.00000,-25.23978,-35.18814,48.54492,2.22783,11.38242,6.23666
wrf-s4m9_arw_cqgmax_20140604-0000_30_32_055_00,wrf-s4m9_arw_cqgmax_20140604-0000_30_32_055,2014-06-05 06:00:00,30.00000,6.00000,1.00000,-103.54394,42.47555,11.89807,39.36538,0.00000,9.14547,0.00000,0.00000,48.08251,52.87872,43.35972,1.91305,0.00000,0.00000,8.69459,16.72016,2.63722,3.02085,0.00000,0.00000,20.02190,26.69904,12.22290,3.56647,0.00000,0.00000,-2.15583,-0.99967,-3.67816,0.59192,0.00000,0.00000,45.44889,250.38164,0.00000,55.69871,0.00000,0.00000,-202.23202,-70.19846,-343.38690,47.68331,0.00000,0.00000,2050.28210,2269.18555,1654.29321,149.18707,0.00000,0.00000,165.15227,333.59732,-47.19746,104.07501,0.00000,0.00000,0.00263,0.00412,0.00086,0.00077,0.00000,0.00000,6.69605,9.92271,4.29508,1.21937,0.00000,0.00000,-11.08736,-8.56445,-12.97616,0.93563,0.00000,0.00000,52.66591,56.67842,50.36969,1.69643,0.00000,0.00000,60.27224,62.52969,58.22288,1.11684,0.00000,0.00000,-176.35563,10.65229,-9999.00000,1349.24411,0.00000,0.00000,2.83912,3.70195,2.14040,0.35192,0.00000,0.00000,-5.70782,-5.14633,-6.23422,0.25052,0.00000,0.00000,-6.65077,-5.11127,-7.98930,0.64699,0.00000,0.00000,108.00000,0.90387,18.37530,7.86128,-0.38876,0.60000,-4.51024,-9.71525,-15.93177,-18.21339,-35.63160,-23.61812,0.00000,24.82617,1.78108,5.94980,3.92663
wrf-s4m9_arw_cqgmax_20140604-0000_30_32_055_01,wrf-s4m9_arw_cqgmax_20140604-0000_30_32_055,2014-06-05 07:00:00,31.00000,7.00000,2.00000,-102.93894,42.39758,31.83141,91.77757,0.59262,22.83344,19.93335,52.41219,47.52760,56.36953,42.29105,2.73028,-0.55491,3.49080,9.81194,17.64084,2.76412,3.49374,1.11735,0.92068,26.34097,30.83701,19.39269,2.72033,6.31907,4.13797,-2.72870,-1.38265,-6.37410,0.79673,-0.57287,-0.38298,44.61363,244.45973,0.00000,68.72799,-0.83526,-5.92191,-169.97805,-53.54198,-347.67096,60.87071,32.25397,16.65648,1572.80964,1862.58960,1258.83606,179.82019,-477.47246,-406.59595,338.90789,659.41656,-30.15441,192.13655,173.75562,325.81924,0.00476,0.00597,0.00299,0.00065,0.00213,0.00186,5.70242,7.80758,3.49107,1.13244,-0.99362,-2.11514,-10.71782,-7.43581,-12.97556,1.33582,0.36954,1.12864,55.32015,57.28410,52.51675,1.05425,2.65423,0.60567,58.91808,62.57605,55.06200,2.13237,-1.35416,0.04636,9.70886,10.64324,8.12243,0.48987,186.06449,-0.00905,2.76963,4.07964,1.06308,0.62270,-0.06949,0.37768,-5.20550,-4.06424,-5.92116,0.37881,0.50232,1.08209,-6.13886,-4.58413,-7.57814,0.81470,0.51191,0.52714,124.00000,0.71006,15.47724,10.89813,-0.57605,0.63590,-5.02705,-12.23636,-16.52298,-19.06739,-36.95732,-25.28748,-37.74085,62.99316,1.61487,6.10557,9.00049
wrf-s4m9_arw_cqgmax_20140604-0000_30_32_055_02,wrf-s4m9_arw_cqgmax_20140604-0000_30_32_055,2014-06-05 08:00:00,32.00000,8.00000,3.00000,-102.90086,42.22317,16.36024,67.32711,0.00000,17.79869,-15.47117,-24.45046,46.31513,53.45362,42.62275,2.28823,-1.21248,-2.91590,7.09656,14.39432,2.65439,3.09245,-2.71537,-3.24652,23.98493,28.44844,18.27740,2.31535,-2.35604,-2.38857,-2.20761,-1.39979,-3.15317,0.43247,0.52109,-0.01715,0.96194,34.82610,0.00000,5.10574,-43.65169,-209.63363,-355.44098,-181.30820,-606.54468,96.60871,-185.46293,-127.76622,1397.08302,1472.34863,1246.91492,46.10975,-175.72662,-390.24097,128.29355,535.83130,-166.01660,185.16424,-210.61434,-123.58527,0.00394,0.00603,0.00262,0.00067,-0.00082,0.00006,5.46660,7.25449,3.64299,1.12004,-0.23582,-0.55309,-10.06610,-8.05895,-12.27294,1.06367,0.65173,-0.62315,54.87563,56.35411,54.07307,0.45961,-0.44452,-0.92999,56.67397,58.14405,55.42379,0.72726,-2.24411,-4.43200,9.34856,10.09416,8.46726,0.40566,-0.36030,-0.54908,2.54007,3.81995,0.41379,0.97423,-0.22956,-0.25969,-4.46453,-3.37210,-5.07371,0.34663,0.74097,0.69214,-5.79683,-4.53567,-7.12541,0.68684,0.34203,0.04846,104.00000,0.77216,15.38913,9.77877,-0.57067,0.57143,-4.81009,-11.42907,-15.48451,-17.20369,-33.67954,-23.02233,0.00000,42.36133,1.00384,5.94688,10.59195
wrf-s4m9_arw_cqgmax_20140604-0000_30_30_056_00,wrf-s4m9_arw_cqgmax_20140604-0000_30_30_056,2014-06-05 06:00:00,30.00000,6.00000,1.00000,-101.77883,43.00074,2.52214,7.86339,0.00000,2.32210,0.00000,0.00000,49.24078,52.42779,44.95224,1.89049,0.00000,0.00000,5.39284,13.50512,2.24888,3.01756,0.00000,0.00000,17.24435,21.69815,12.01451,2.34374,0.00000,0.00000,-1.88939,-0.96877,-3.10086,0.53278,0.00000,0.00000,432.59720,762.16833,275.62250,108.55191,0.00000,0.00000,-198.48642,-7.68972,-257.65320,59.64069,0.00000,0.00000,1723.42221,1775.00854,1609.90930,46.24837,0.00000,0.00000,190.47294,275.50702,71.82737,54.65698,0.00000,0.00000,0.00443,0.00478,0.00306,0.00031,0.00000,0.00000,8.27314,8.83718,3.85184,0.90784,0.00000,0.00000,-12.28321,-11.59468,-12.84989,0.33579,0.00000,0.00000,57.89018,59.12810,56.97890,0.59119,0.00000,0.00000,65.00028,66.57677,61.92511,0.72451,0.00000,0.00000,10.47630,11.16347,9.65623,0.42774,0.00000,0.00000,2.27284,2.83511,1.68155,0.29075,0.00000,0.00000,-5.90219,-5.61404,-6.97222,0.25976,0.00000,0.00000,-7.68464,-5.88165,-8.04838,0.38359,0.00000,0.00000,41.00000,0.95392,13.28040,3.98478,0.07303,0.73214,-4.09650,-8.52245,-16.10458,-18.62671,0.00000,0.00000,-36.42978,0.00000,0.00000,0.00000,0.00000
wrf-s4m9_arw_cqgmax_20140604-0000_31_32_057_00,wrf-s4m9_arw_cqgmax_20140604-0000_31_32_057,2014-06-05 07:00:00,31.00000,7.00000,1.00000,-86.01318,36.15295,4.30182,33.71822,0.00000,4.97544,0.00000,0.00000,51.62209,67.64230,44.87052,4.63135,0.00000,0.00000,11.53659,24.00167,1.65095,5.39412,0.00000,0.00000,21.58258,27.90545,13.12233,3.41619,0.00000,0.00000,-3.32369,-1.65325,-6.19354,0.78355,0.00000,0.00000,334.84113,1287.70129,0.00000,503.16882,0.00000,0.00000,-311.59053,-1.71314,-805.89594,243.68233,0.00000,0.00000,608.98704,814.29626,333.98358,130.86698,0.00000,0.00000,2.37197,218.01089,-189.42355,107.19438,0.00000,0.00000,0.00358,0.00476,0.00146,0.00077,0.00000,0.00000,8.57400,10.43242,6.67299,0.94276,0.00000,0.00000,-7.86129,-4.73167,-9.37407,0.94398,0.00000,0.00000,68.78245,72.76444,64.33238,2.45198,0.00000,0.00000,71.09018,78.21366,68.81529,1.76174,0.00000,0.00000,11.67658,14.55053,8.55200,1.82432,0.00000,0.00000,3.55860,5.15298,2.35065,0.65341,0.00000,0.00000,-4.55214,-3.49386,-6.20965,0.58342,0.00000,0.00000,-6.08022,-4.68220,-7.07380,0.52549,0.00000,0.00000,108.00000,0.94694,23.60358,7.58627,0.03570,0.52174,-4.10922,-8.62228,-13.62354,-15.39838,-30.85106,-21.25715,-29.99181,0.00000,0.00000,0.00000,0.00000
wrf-s4m9_arw_cqgmax_20140604-0000_31_32_057_01,wrf-s4m9_arw_cqgmax_20140604-0000_31_32_057,2014-06-05 08:00:00,32.00000,8.00000,2.00000,-86.50715,36.01464,3.63859,31.57223,0.00000,6.03599,-0.66322,-2.14600,48.55686,65.62043,40.28754,3.96594,-3.06523,-2.02187,6.78990,22.12870,0.77202,5.51218,-4.74669,-1.87297,18.48089,24.11174,12.09571,2.85213,-3.10169,-3.79371,-2.51887,-1.15735,-4.64324,0.69470,0.80483,0.49590,5.32525,139.10564,0.00000,18.30083,-329.51588,-1148.59566,-493.60229,-153.56909,-828.10114,138.56321,-182.01176,-151.85595,479.73347,897.23761,280.18655,123.59797,-129.25357,82.94135,-54.32624,191.63976,-317.12390,104.74214,-56.69821,-26.37114,0.00362,0.00555,0.00113,0.00082,0.00004,0.00078,8.57836,10.71255,6.01479,0.78043,0.00436,0.28014,-7.95940,-4.64774,-9.75678,1.10109,-0.09811,0.08393,66.51169,68.74575,63.67957,1.27344,-2.27076,-4.01869,68.99361,75.42945,66.79518,1.67387,-2.09657,-2.78421,10.37948,14.26055,7.69067,1.45970,-1.29710,-0.28998,3.49862,5.18545,2.01284,0.74568,-0.05997,0.03247,-4.13090,-3.43295,-5.23200,0.36456,0.42124,0.06090,-6.12130,-4.40654,-7.03273,0.54694,-0.04108,0.27567,132.00000,0.96279,27.10164,7.32467,0.09099,0.63462,-3.95754,-8.21973,-13.08275,-13.51013,-26.81061,-17.70740,-29.21830,0.00000,0.00000,0.00000,0.00000
